"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"AT_2023","did_var",22356730297917.4,30100785320194.1,-36640808929663.1,81354269525497.9,"inc_noncap"
"AT_2023","rratio_gini",NA,NA,NA,NA,"inc_noncap"
"BE_2023","g_bottom_wshare",0.330074680494438,0.00438781176691836,0.321474569431278,0.338674791557598,"inc_noncap"
"BE_2023","g_bottom_mean_nwx",182626.307535753,19519.20137329,144368.672844104,220883.942227401,"inc_noncap"
"BE_2023","g_bottom_mean_nw",275897.680390817,20167.2316338106,236369.906388548,315425.454393085,"inc_noncap"
"BE_2023","g_bottom_mean_wt",93271.372855064,14341.6377828102,65161.762800756,121380.982909372,"inc_noncap"
"BE_2023","g_bottom_wt_over_nwx",0.510761023260431,0.11160691960692,0.292011460830867,0.729510585689994,"inc_noncap"
"BE_2023","g_bottom_wt_volshare",0.318826085188556,0.0754484858683358,0.170947052886618,0.466705117490494,"inc_noncap"
"BE_2023","g_bottom_gini_nwx",0.985853856835144,0.103202266436123,0.783577414620342,1.18813029904995,"inc_noncap"
"BE_2023","g_bottom_gini_nw",0.659532315019267,0.0184214181361707,0.623426335472372,0.695638294566161,"inc_noncap"
"BE_2023","g_bottom_cv2_nwx",7.89806415463527,2.71256577026061,2.58143524492448,13.2146930643461,"inc_noncap"
"BE_2023","g_bottom_cv2_nw",2.87909671637361,0.597387656943689,1.70821690876398,4.04997652398324,"inc_noncap"
"BE_2023","g_bottom_var_nwx",263398678962.735,75176171380.8523,116053383056.265,410743974869.206,"inc_noncap"
"BE_2023","g_bottom_var_nw",219167638502.487,59847487401.7244,101866563195.108,336468713809.867,"inc_noncap"
"BE_2023","g_bottom_d_gini",-0.326321541815877,0.102819924998003,-0.527848594811964,-0.124794488819791,"inc_noncap"
"BE_2023","g_bottom_r_gini",0.66903307660178,0.068102216910523,0.535552731457155,0.802513421746405,"inc_noncap"
"BE_2023","g_bottom_d_cv2",-5.01896743826166,2.5151628804142,-9.94868668387348,-0.0892481926498325,"inc_noncap"
"BE_2023","g_bottom_d_var",-44231040460.248,46583148573.0839,-135534011663.493,47071930742.9965,"inc_noncap"
"BE_2023","g_middle_wshare",0.335917095778051,0.00500281064358501,0.326111586916624,0.345722604639478,"inc_noncap"
"BE_2023","g_middle_mean_nwx",259240.49405535,32748.3004230756,195053.825226122,323427.162884578,"inc_noncap"
"BE_2023","g_middle_mean_nw",326132.316568171,34114.3500456924,259268.190478614,392996.442657728,"inc_noncap"
"BE_2023","g_middle_mean_wt",66891.8225128206,11194.9089379794,44949.8009943809,88833.8440312602,"inc_noncap"
"BE_2023","g_middle_wt_over_nwx",0.258265106585962,0.0564332676612927,0.147655901969828,0.368874311202096,"inc_noncap"
