"country","stat_name","estimate","se","ci_lo","ci_hi"
"AT_2023","baseline_3pct_inter1_nw",0.368023548183521,0.226823002985342,-0.0765495376677488,0.812596634034791
"AT_2023","baseline_3pct_inter1_nwx",0.000370708062784151,0.000335755876523177,-0.000287373455201276,0.00102878958076958
"AT_2023","baseline_3pct_inter1_ratio",1043.88925591929,3868.24340369497,-6537.86781532284,8625.64632716143
"AT_2023","baseline_3pct_inter1_ok",1,0,1,1
"AT_2023","baseline_3pct_inter1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_inter1_naltmax",0,0,0,0
"AT_2023","baseline_3pct_inter2_nw",1.07793876246594,1.15644029449296,-1.18868421474025,3.34456173967214
"AT_2023","baseline_3pct_inter2_nwx",0.000245835392630737,0.000215325148343665,-0.000176201898122847,0.00066787268338432
"AT_2023","baseline_3pct_inter2_ratio",4969.18396788328,13597.4381154443,-21681.7947383875,31620.1626741541
"AT_2023","baseline_3pct_inter2_ok",1,0,1,1
"AT_2023","baseline_3pct_inter2_keptmin",1,0,1,1
"AT_2023","baseline_3pct_inter2_naltmax",0,0,0,0
"AT_2023","baseline_3pct_ge2_nw",2.73822366556424,1.57582012773809,-0.350383784802407,5.82683111593089
"AT_2023","baseline_3pct_ge2_nwx",3.25698155067791,3.11934054334982,-2.85692591428773,9.37088901564355
"AT_2023","baseline_3pct_ge2_ratio",0.950202980248027,0.287422525188536,0.386854830878496,1.51355112961756
"AT_2023","baseline_3pct_ge2_ok",1,0,1,1
"AT_2023","baseline_3pct_ge2_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_ge2_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_ge_theil_nw",0.966720525401035,0.105165076058831,0.760596976325726,1.17284407447635
"AT_2023","baseline_3pct_ge_theil_nwx",0.986431707958184,0.160014145236931,0.6728039832938,1.30005943262257
"AT_2023","baseline_3pct_ge_theil_ratio",0.983936373587696,0.0728236176361958,0.841202083020752,1.12667066415464
"AT_2023","baseline_3pct_ge_theil_ok",1,0,1,1
"AT_2023","baseline_3pct_ge_theil_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_ge_theil_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_ge_mld_nw",1.37638701019973,0.0478466768367593,1.28260752359968,1.47016649679978
"AT_2023","baseline_3pct_ge_mld_nwx",1.35828568915189,0.0629258896765613,1.23495094538583,1.48162043291795
"AT_2023","baseline_3pct_ge_mld_ratio",1.01357271258934,0.0277255960402181,0.959230544350511,1.06791488082817
"AT_2023","baseline_3pct_ge_mld_ok",1,0,1,1
"AT_2023","baseline_3pct_ge_mld_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_ge_mld_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson05_nw",0.423186049278165,0.0191034335149213,0.385743319588919,0.46062877896741
"AT_2023","baseline_3pct_atkinson05_nwx",0.425872796060527,0.0262709732478361,0.374381688494768,0.477363903626286
"AT_2023","baseline_3pct_atkinson05_ratio",0.994207930524653,0.0326376488846859,0.930238138710669,1.05817772233864
"AT_2023","baseline_3pct_atkinson05_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson05_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_atkinson05_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson1_nw",0.747471688509954,0.011968192590726,0.724014031032132,0.770929345987777
"AT_2023","baseline_3pct_atkinson1_nwx",0.74277115681332,0.0159202935900365,0.711567381376849,0.773974932249792
"AT_2023","baseline_3pct_atkinson1_ratio",1.00638130051084,0.0128617079080616,0.98117235301104,1.03159024801064
"AT_2023","baseline_3pct_atkinson1_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson1_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_atkinson1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson2_nw",0.990627978916075,0.00392418386302026,0.982936578544556,0.998319379287595
"AT_2023","baseline_3pct_atkinson2_nwx",0.984398817473478,0.00386480113551291,0.976823807247873,0.991973827699084
"AT_2023","baseline_3pct_atkinson2_ratio",1.00632836703399,0.00416679816307425,0.998161442634368,1.01449529143362
"AT_2023","baseline_3pct_atkinson2_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson2_keptmin",0.773408570733856,0.00925997653075395,0.755259016733578,0.791558124734133
"AT_2023","baseline_3pct_atkinson2_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_ge2_bach1_nw",2.88992882427611,1.64754344842178,-0.339256334630573,6.11911398318279
"AT_2023","baseline_3pct_ge2_bach1_nwx",4.36265268665861,4.05217790339648,-3.57961600399849,12.3049213773157
"AT_2023","baseline_3pct_ge2_bach1_ratio",0.741122965852376,0.211752414125424,0.326088234166546,1.15615769753821
"AT_2023","baseline_3pct_ge2_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_ge2_bach1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_ge2_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_ge_theil_bach1_nw",1.01257944744946,0.104844919910498,0.807083404424882,1.21807549047404
"AT_2023","baseline_3pct_ge_theil_bach1_nwx",1.24336712523099,0.162048993192054,0.925751098574564,1.56098315188742
"AT_2023","baseline_3pct_ge_theil_bach1_ratio",0.815998634759914,0.0458803024139589,0.726073242028555,0.905924027491274
"AT_2023","baseline_3pct_ge_theil_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_ge_theil_bach1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_ge_theil_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_ge_mld_bach1_nw",1.84163927066664,0.0596177687215019,1.72478844397249,1.95849009736078
"AT_2023","baseline_3pct_ge_mld_bach1_nwx",3.62988783481113,0.117003599690494,3.40056077941777,3.8592148902045
"AT_2023","baseline_3pct_ge_mld_bach1_ratio",0.507387076534684,0.0161939735471842,0.475646888382202,0.539127264687165
"AT_2023","baseline_3pct_ge_mld_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_ge_mld_bach1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_ge_mld_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson05_bach1_nw",0.448929658009535,0.0181620445794033,0.413332050633904,0.484527265385165
"AT_2023","baseline_3pct_atkinson05_bach1_nwx",0.555287410540334,0.0217369618142343,0.512682965384435,0.597891855696234
"AT_2023","baseline_3pct_atkinson05_bach1_ratio",0.808535804818374,0.0192021404663614,0.770899609504306,0.846172000132443
"AT_2023","baseline_3pct_atkinson05_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson05_bach1_keptmin",1,0,1,1
"AT_2023","baseline_3pct_atkinson05_bach1_naltmax",0.226591429266144,0.00925997653075396,0.208441875265866,0.244740983266422
"AT_2023","baseline_3pct_atkinson1_bach1_nw",0.841423543861242,0.00942032237745533,0.82295971200143,0.859887375721055
"AT_2023","baseline_3pct_atkinson1_bach1_nwx",0.973452401534271,0.00307676800187414,0.967421936250598,0.979482866817944
"AT_2023","baseline_3pct_atkinson1_bach1_ratio",0.864368981145431,0.0086310946455879,0.847452035640078,0.881285926650783
"AT_2023","baseline_3pct_atkinson1_bach1_ok",1,0,1,1
"AT_2023","baseline_3pct_atkinson1_bach1_keptmin",1,0,1,1
