"country","stat_name","estimate","se","ci_lo","ci_hi"
"AT_2023","baseline_3pct_p1",-0.171134243717017,0.161558548486969,-0.487788998751477,0.145520511317443
"AT_2023","baseline_3pct_p2",1.17113424371702,0.161558548486969,0.854479488682557,1.48778899875148
"AT_2023","baseline_3pct_cv2nwx",59803.4324287845,137821.881169638,-210327.454663706,329934.319521275
"AT_2023","baseline_3pct_cv2wt",57.9174215059076,19.7965143380221,19.1162534033843,96.7185896084308
"AT_2023","baseline_3pct_cc",-79.8433633608436,49.8347314130409,-177.519436930404,17.8327102087165
"AT_2023","baseline_3pct_dcv2_total",-59797.6271406592,137819.229379459,-329923.316724399,210328.062443081
"AT_2023","baseline_3pct_dcv2_mech",-59722.1204788835,137832.286297237,-329873.401621469,210429.160663702
"AT_2023","baseline_3pct_dcv2_dist",-75.5066617757152,49.2896794335632,-172.114433465499,21.1011099140686
"AT_2023","baseline_3pct_mech_share",0.955101087485337,0.0625266054348941,0.832548940832945,1.07765323413773
"AT_2023","baseline_3pct_identity_resid",4.44089209850063e-15,3.03569977019992e-14,-5.50588233974178e-14,6.39406075944191e-14
"AT_2023","capped_3pct_p1",0.622822269133604,0.0118233338963543,0.59964853469675,0.645996003570459
"AT_2023","capped_3pct_p2",0.377177730866396,0.0118233338963544,0.354003996429541,0.40035146530325
"AT_2023","capped_3pct_cv2nwx",8.78177569781469,6.8780371864555,-4.69917718763809,22.2627285832675
"AT_2023","capped_3pct_cv2wt",13.1055436152026,0.784872004945993,11.5671944855085,14.6438927448968
"AT_2023","capped_3pct_cc",0.239440616616284,0.0474296442959776,0.146478513796168,0.3324027194364
"AT_2023","capped_3pct_dcv2_total",-2.97648757248904,4.19031543169792,-11.189505818617,5.23653067363889
"AT_2023","capped_3pct_dcv2_mech",-5.32223593699243,4.0252794071562,-13.2117835750186,2.56731170103372
"AT_2023","capped_3pct_dcv2_dist",2.34574836450339,0.195393985311906,1.96277615329205,2.72872057571472
"AT_2023","capped_3pct_mech_share",2.88115307964444,1.42166928392283,0.0946812831556931,5.66762487613318
"AT_2023","capped_3pct_identity_resid",5.32907051820075e-16,5.32907051820075e-16,-5.11590769747272e-16,1.57740487338742e-15
"AT_2023","gradient_p1",0.652134348496675,0.0312930042611544,0.590800060144813,0.713468636848538
"AT_2023","gradient_p2",0.347865651503325,0.0312930042611544,0.286531363151462,0.409199939855187
"AT_2023","gradient_cv2nwx",11.8138261614829,6.30173127193426,-0.53756713150822,24.1652194544741
"AT_2023","gradient_cv2wt",27.9546977218314,12.9420437273767,2.58829201617316,53.3211034274896
"AT_2023","gradient_cc",-1.38502752193105,1.79412702431003,-4.90151648957871,2.13146144571661
"AT_2023","gradient_dcv2_total",-6.00853803615728,4.66266026023072,-15.1473521462095,3.13027607389494
"AT_2023","gradient_dcv2_mech",-6.79843982863966,3.59985461717023,-13.8541548782933,0.257275221013999
"AT_2023","gradient_dcv2_dist",0.789901792482381,1.48713888963945,-2.12489043121093,3.7046940161757
"AT_2023","gradient_mech_share",1.56626276012059,0.861140072764415,-0.12157178249766,3.25409730273885
"AT_2023","gradient_identity_resid",3.5527136788005e-16,1.89663009778075e-15,-3.36212362377022e-15,4.07266635953032e-15
