"quantile","country","stat_name","estimate","se","ci_lo","ci_hi"
"iso50*","CY_2023","iso_nw",0.576167210570159,0.172476596983892,0.238113080481731,0.914221340658587
"iso50*","CY_2023","iso_nwx",0.891777706548852,0.220457272903375,0.459681451658237,1.32387396143947
"iso50*","CY_2023","iso_diff",-0.315610495978693,0.303269639435558,-0.910018989272387,0.278797997315001
"iso50*","DE_2023","iso_nw",1.38926149311576,0.393843279565642,0.6173286651671,2.16119432106442
"iso50*","DE_2023","iso_nwx",1.86961039678954,0.27364747764613,1.33326134060312,2.40595945297595
"iso50*","DE_2023","iso_diff",-0.48034890367378,0.518226982666181,-1.4960737896995,0.535375982351934
"iso50*","EE_2023","iso_nw",0.642233596143387,0.117787410444333,0.411370271672494,0.87309692061428
"iso50*","EE_2023","iso_nwx",0.754934942931477,0.119448747777685,0.520815397287214,0.98905448857574
"iso50*","EE_2023","iso_diff",-0.11270134678809,0.144851298714518,-0.396609892268546,0.171207198692366
"iso50*","ES_2023","iso_nw",0.719833061698618,0.0738793325755913,0.575029569850459,0.864636553546777
"iso50*","ES_2023","iso_nwx",0.833678202791106,0.0799151642556545,0.677044480850023,0.990311924732188
"iso50*","ES_2023","iso_diff",-0.113845141092487,0.109337211527472,-0.328146075686332,0.100455793501357
"iso50*","FR_2023","iso_nw",1.07273988773674,0.0912471797665422,0.893895415394318,1.25158436007916
"iso50*","FR_2023","iso_nwx",1.26494508737314,0.234943157423,0.804456498824056,1.72543367592222
"iso50*","FR_2023","iso_diff",-0.192205199636395,0.195714162243585,-0.575804957633822,0.191394558361031
"iso50*","GR_2023","iso_nw",0.587788440692464,0.179692384535844,0.235591367002209,0.939985514382718
"iso50*","GR_2023","iso_nwx",0.892834331143856,0.170726680224793,0.558210037903261,1.22745862438445
"iso50*","GR_2023","iso_diff",-0.305045890451392,0.243836006861646,-0.782964463900218,0.172872682997434
"iso50*","HR_2023","iso_nw",0.692566826694994,0.171306106301583,0.356806858343892,1.0283267950461
"iso50*","HR_2023","iso_nwx",0.731060010542526,0.153757347968064,0.42969560852512,1.03242441255993
"iso50*","HR_2023","iso_diff",-0.0384931838475313,0.219522028098004,-0.468756358919618,0.391769991224556
"iso50*","HU_2023","iso_nw",0.559673815410432,0.0655151322995874,0.431264156103241,0.688083474717624
"iso50*","HU_2023","iso_nwx",0.561655897259055,0.0623951621659715,0.439361379413751,0.683950415104359
"iso50*","HU_2023","iso_diff",-0.00198208184862221,0.0659081660718383,-0.131162087349425,0.127197923652181
"iso50*","LT_2023","iso_nw",0.432436320615975,0.0867605238971273,0.262385693777605,0.602486947454344
"iso50*","LT_2023","iso_nwx",0.670337884133715,0.192435607599146,0.29316409323939,1.04751167502804
"iso50*","LT_2023","iso_diff",-0.23790156351774,0.234047082697191,-0.696633845604234,0.220830718568753
"iso50*","LU_2023","iso_nw",0.87414745517441,0.202855607169223,0.476550465122733,1.27174444522609
"iso50*","LU_2023","iso_nwx",0.935277405554773,0.190169817451376,0.562544563350076,1.30801024775947
"iso50*","LU_2023","iso_diff",-0.0611299503803634,0.291372369629824,-0.632219794854818,0.509959894094091
"iso50*","LV_2023","iso_nw",0.779403780048497,0.252224173915522,0.285044399174074,1.27376316092292
"iso50*","LV_2023","iso_nwx",0.770348134063951,0.303616001033561,0.175260772038171,1.36543549608973
"iso50*","LV_2023","iso_diff",0.00905564598454567,0.33120365644657,-0.640103520650732,0.658214812619824
"iso50*","MT_2023","iso_nw",0.72214387833253,0.318004828470399,0.0988544145305473,1.34543334213451
"iso50*","MT_2023","iso_nwx",0.66527231787674,0.070388802019157,0.527310265919193,0.803234369834288
"iso50*","MT_2023","iso_diff",0.0568715604557894,0.386848826872082,-0.701352140213492,0.815095261125071
"iso50*","NL_2023","iso_nw",0.874783557548094,0.176997657579156,0.527868148692948,1.22169896640324
"iso50*","NL_2023","iso_nwx",0.922756927290866,0.162933829601389,0.603406621272143,1.24210723330959
