"country","stat_name","estimate","se","ci_lo","ci_hi","grouping","scenario"
"FR_2023","mld_between_nw",0.127587560616293,0.0153446011512424,0.0975121423598583,0.157662978872729,"occ","baseline_3pct"
"FR_2023","mld_within_nwx",1.13216751688461,0.0492688819038931,1.03560050835298,1.22873452541624,"occ","baseline_3pct"
"FR_2023","mld_between_nwx",0.126351612806968,0.0170197642443463,0.0929928748880491,0.159710350725887,"occ","baseline_3pct"
"FR_2023","d_mld_within",-0.0153304691333311,0.00928617304855332,-0.0335313683084956,0.00287043004183337,"occ","baseline_3pct"
"FR_2023","d_mld_between",0.00123594780932562,0.00363763404048631,-0.00589381491002755,0.0083657105286788,"occ","baseline_3pct"
"FR_2023","mld_wtkept_nw",0.981689967537637,0.00229367356159464,0.977194367356912,0.986185567718363,"occ","baseline_3pct"
"FR_2023","mld_wtkept_nwx",0.880609719874449,0.00499907652240289,0.870811529890539,0.890407909858359,"occ","baseline_3pct"
"FR_2023","mld_ngrp_nw",3,0,3,3,"occ","baseline_3pct"
"FR_2023","mld_ngrp_nwx",3,0,3,3,"occ","baseline_3pct"
"FR_2023","I_nw",0.615601366467253,0.0222385620038082,0.572013784939789,0.659188947994717,"occ","baseline_3pct"
"FR_2023","I_nwx",0.474560704786129,0.0233708815590651,0.428753776930361,0.520367632641897,"occ","baseline_3pct"
"FR_2023","d_I",0.141040661681124,0.012210985876513,0.117107129363159,0.16497419399909,"occ","baseline_3pct"
"FR_2023","ms_gap_nw",1.219036627829,0.059615132051244,1.10219096900856,1.33588228664944,"occ","baseline_3pct"
"FR_2023","ms_gap_nwx",1.310727398799,0.0974781674464696,1.11967019060392,1.50178460699408,"occ","baseline_3pct"
"FR_2023","d_ms_gap",-0.0916907709699972,0.0579678222494702,-0.205307702578959,0.0219261606389643,"occ","baseline_3pct"
"FR_2023","ms_wt_nw",0.0403522144394328,0.00204093177027084,0.036351988169702,0.0443524407091637,"occ","baseline_3pct"
"FR_2023","I_top_rest_nw",0.384047932120456,0.0184795458856953,0.347828022184494,0.420267842056419,"occ","baseline_3pct"
"FR_2023","I_top_rest_nwx",0.307588633929895,0.0183151471033847,0.271690945607261,0.343486322252529,"occ","baseline_3pct"
"FR_2023","d_I_top_rest",0.0764592981905615,0.0102782544337111,0.0563139195004878,0.0966046768806353,"occ","baseline_3pct"
"FR_2023","I_rest_bot_nw",0.472917439158998,0.0233137983768705,0.427222394340332,0.518612483977664,"occ","baseline_3pct"
"FR_2023","I_rest_bot_nwx",0.350275839587468,0.0228918543972889,0.305407804968782,0.395143874206154,"occ","baseline_3pct"
"FR_2023","d_I_rest_bot",0.12264159957153,0.0112882457249632,0.100516637950602,0.144766561192458,"occ","baseline_3pct"
"FR_2023","d_var_within",-429332074929.132,171843493339.712,-766145321874.968,-92518827983.2968,"occ","baseline_3pct"
"FR_2023","d_var_between",9696707051.19717,2047682456.89837,5683249435.67638,13710164666.718,"occ","baseline_3pct"
"FR_2023","beta_nw",-0.581849763520902,0.0163943752245902,-0.613982738961099,-0.549716788080705,"occ","baseline_3pct"
"FR_2023","beta_nwx",-0.498024176665509,0.0300909606394028,-0.557002459518739,-0.43904589381228,"occ","baseline_3pct"
"FR_2023","I_norm_nw",0.756994221324061,0.0126833325193502,0.732134889586135,0.781853553061987,"occ","baseline_3pct"
"FR_2023","I_norm_nwx",0.649245116735392,0.0157609187836227,0.618353715919492,0.680136517551293,"occ","baseline_3pct"
"FR_2023","d_I_norm",0.107749104588669,0.0105933886105723,0.0869860629119471,0.12851214626539,"occ","baseline_3pct"
"FR_2023","n_valid",11332,4337.37165504641,2830.75155610904,19833.248443891,"occ","baseline_3pct"
"FR_2023","pct_valid",0.951309603760913,0.364117835379987,0.237638646416139,1.66498056110569,"occ","baseline_3pct"
"GR_2023","cv2_total_nw",2.52862109149563,0.43540036152515,1.67523638290634,3.38200580008492,"occ","baseline_3pct"
"GR_2023","cv2_within_nw",2.46403332531741,0.459847800676829,1.56273163599083,3.365335014644,"occ","baseline_3pct"
"GR_2023","cv2_between_nw",0.0645877661782196,0.0516528373274258,-0.036651794983535,0.165827327339974,"occ","baseline_3pct"
"GR_2023","cv2_total_nwx",207.637317626724,158907462.188329,-311458418.251807,311458833.526442,"occ","baseline_3pct"
"GR_2023","cv2_within_nwx",207.263469816971,158730456.120629,-311111486.732964,311111901.259903,"occ","baseline_3pct"
"GR_2023","cv2_between_nwx",0.373847809753961,177025.64458053,-346969.889530028,346970.637225648,"occ","baseline_3pct"
"GR_2023","d_cv2_within",-204.799436491653,158730456.128936,-311111898.812151,311111489.213278,"occ","baseline_3pct"
"GR_2023","d_cv2_between",-0.309260043575741,177025.644140163,-346970.571774763,346969.953254676,"occ","baseline_3pct"
"GR_2023","cv2_share_between_nw",0.0256203453503969,0.0259230571807979,-0.025188846723967,0.0764295374247608,"occ","baseline_3pct"
"GR_2023","cv2_share_between_nwx",0.00775164767141022,0.0148355916554769,-0.0213261119733246,0.036829407316145,"occ","baseline_3pct"
"GR_2023","d_cv2_share_between",0.0178686976789867,0.016121451868756,-0.013729347983775,0.0494667433417484,"occ","baseline_3pct"
"GR_2023","var_total_nw",75947470782.6665,15063194104.2014,46423610338.4317,105471331226.901,"occ","baseline_3pct"
"GR_2023","var_within_nw",74008183404.2667,14969424875.0843,44668110649.1015,103348256159.432,"occ","baseline_3pct"
"GR_2023","var_between_nw",1939287378.39978,1921264175.78754,-1826390406.1438,5704965162.94336,"occ","baseline_3pct"
"GR_2023","var_total_nwx",240445489341.023,376056786358.74,-496625811922.108,977516790604.154,"occ","baseline_3pct"
"GR_2023","var_within_nwx",239378289143.714,376020362587.471,-497621621527.729,976378199815.156,"occ","baseline_3pct"
"GR_2023","var_between_nwx",1067200197.30923,1966495012.46525,-2787130027.12266,4921530421.74112,"occ","baseline_3pct"
"GR_2023","var_share_between_nw",0.0256203453503969,0.0259230571807979,-0.025188846723967,0.0764295374247608,"occ","baseline_3pct"
"GR_2023","var_share_between_nwx",0.00775164767141022,0.0148355916554769,-0.0213261119733246,0.036829407316145,"occ","baseline_3pct"
"GR_2023","d_var_share_between",0.0178686976789867,0.016121451868756,-0.013729347983775,0.0494667433417484,"occ","baseline_3pct"
"GR_2023","gini_total_nw",0.589517116762049,0.0132297672351681,0.563586772981119,0.615447460542978,"occ","baseline_3pct"
"GR_2023","gini_within_nw",0.567054733115954,0.0182500213032881,0.531284691361509,0.602824774870398,"occ","baseline_3pct"
"GR_2023","gini_between_nw",0.0224623836460952,0.0160750745048827,-0.00904476238347489,0.0539695296756652,"occ","baseline_3pct"
"GR_2023","gini_total_nwx",2.28794006447952,200.6681954046,-391.021722928536,395.597603057495,"occ","baseline_3pct"
"GR_2023","gini_within_nwx",1.30936222454763,0.622076733520755,0.0900918268469466,2.52863262224831,"occ","baseline_3pct"
"GR_2023","gini_between_nwx",0.0210322647536647,0.0228647810657156,-0.0237827061351379,0.0658472356424672,"occ","baseline_3pct"
"GR_2023","d_gini_within",-0.743001809094782,0.622690252102028,-1.96347470321476,0.477471085025193,"occ","baseline_3pct"
"GR_2023","d_gini_between",0.00119745046158656,0.0107748248944014,-0.0199212063314401,0.0223161072546133,"occ","baseline_3pct"
"GR_2023","gini_share_between_nw",0.0381006401555703,0.0268609093481948,-0.0145467421668915,0.0907480224780321,"occ","baseline_3pct"
"GR_2023","gini_share_between_nwx",0.0163721525692137,0.0172571513550389,-0.0174518640866625,0.0501961692250899,"occ","baseline_3pct"
"GR_2023","d_gini_share_between",0.021395223351753,0.0118801546894123,-0.00188987983949509,0.0446803265430012,"occ","baseline_3pct"
"GR_2023","mld_within_nw",0.949990285095556,0.0457734217036961,0.860274378556312,1.0397061916348,"occ","baseline_3pct"
"GR_2023","mld_between_nw",0.0290013691028824,0.0236604439959766,-0.0173731011292317,0.0753758393349964,"occ","baseline_3pct"
"GR_2023","mld_within_nwx",1.08486311207314,0.0859186241706988,0.916462608698572,1.25326361544771,"occ","baseline_3pct"
"GR_2023","mld_between_nwx",0.0239215349451828,0.0280722837717609,-0.0311001412474685,0.0789432111378342,"occ","baseline_3pct"
"GR_2023","d_mld_within",-0.134872826977585,0.0649941094635184,-0.262261281526081,-0.00748437242908889,"occ","baseline_3pct"
"GR_2023","d_mld_between",0.00507983415769953,0.00803634785558022,-0.0106714076392377,0.0208310759546368,"occ","baseline_3pct"
"GR_2023","mld_wtkept_nw",0.992092570461612,0.00222564864734687,0.987730299112812,0.996454841810412,"occ","baseline_3pct"
"GR_2023","mld_wtkept_nwx",0.834513921176543,0.0697766920626347,0.697751604733779,0.971276237619307,"occ","baseline_3pct"
"GR_2023","mld_ngrp_nw",3,0,3,3,"occ","baseline_3pct"
"GR_2023","mld_ngrp_nwx",3,0,3,3,"occ","baseline_3pct"
"GR_2023","I_nw",0.377533258115579,0.0671618076773491,0.245896115067975,0.509170401163183,"occ","baseline_3pct"
"GR_2023","I_nwx",0.227115969700549,0.079941976755969,0.0704296952588495,0.383802244142248,"occ","baseline_3pct"
"GR_2023","d_I",0.15041728841503,0.0502091107673739,0.0520074313109773,0.248827145519083,"occ","baseline_3pct"
"GR_2023","ms_gap_nw",0.733754166419623,0.230298179175558,0.282369735235529,1.18513859760372,"occ","baseline_3pct"
"GR_2023","ms_gap_nwx",1.59281570845818,152.770483214592,-297.837331392142,301.022962809059,"occ","baseline_3pct"
"GR_2023","d_ms_gap",-0.85906154203856,152.76836137761,-300.285049842155,298.566926758078,"occ","baseline_3pct"
"GR_2023","ms_wt_nw",0.0252000286525443,0.00270214176696998,0.0199038307892831,0.0304962265158055,"occ","baseline_3pct"
"GR_2023","I_top_rest_nw",0.249208509458475,0.0474898621513313,0.156128379641866,0.342288639275084,"occ","baseline_3pct"
"GR_2023","I_top_rest_nwx",0.163968817886348,0.0611328047190252,0.0441485206370586,0.283789115135637,"occ","baseline_3pct"
"GR_2023","d_I_top_rest",0.0852396915721271,0.0424857327324598,0.00196765541650594,0.168511727727748,"occ","baseline_3pct"
"GR_2023","I_rest_bot_nw",0.22513904193154,0.0632361879312996,0.101196113586192,0.349081970276887,"occ","baseline_3pct"
"GR_2023","I_rest_bot_nwx",0.118351891807696,0.065406472642154,-0.00984479457092605,0.246548578186318,"occ","baseline_3pct"
"GR_2023","d_I_rest_bot",0.106787150123844,0.0457678869151473,0.0170820917701552,0.196492208477532,"occ","baseline_3pct"
"GR_2023","d_var_within",-165370105739.447,370483040132.36,-891516864398.873,560776652919.979,"occ","baseline_3pct"
"GR_2023","d_var_between",872087181.090551,956996204.660317,-1003625380.04367,2747799742.22477,"occ","baseline_3pct"
"GR_2023","beta_nw",-0.502716711974476,0.0729646650642986,-0.645727455500501,-0.35970596844845,"occ","baseline_3pct"
"GR_2023","beta_nwx",-0.651381595552706,0.150692660990243,-0.946739211093581,-0.35602398001183,"occ","baseline_3pct"
"GR_2023","I_norm_nw",0.585750653864647,0.0539438451875899,0.48002071729697,0.691480590432323,"occ","baseline_3pct"
"GR_2023","I_norm_nwx",0.530992246381347,0.0704388943513463,0.392932013452708,0.669052479309986,"occ","baseline_3pct"
"GR_2023","d_I_norm",0.0547584074832997,0.0526438118308243,-0.048423463705116,0.157940278671715,"occ","baseline_3pct"
"GR_2023","n_valid",3170,1207.35436761541,803.585439473802,5536.4145605262,"occ","baseline_3pct"
"GR_2023","pct_valid",0.880800222283968,0.335469399170716,0.223280199909364,1.53832024465857,"occ","baseline_3pct"
"HR_2023","cv2_total_nw",1.79583727899879,0.310293359999464,1.18766229339984,2.40401226459774,"occ","baseline_3pct"
"HR_2023","cv2_within_nw",1.75602317786741,0.312232245401776,1.14404797687993,2.36799837885489,"occ","baseline_3pct"
"HR_2023","cv2_between_nw",0.039814101131381,0.0138892130315758,0.0125912435894924,0.0670369586732695,"occ","baseline_3pct"
"HR_2023","cv2_total_nwx",2.77895916744491,0.478289312303038,1.84151211533095,3.71640621955886,"occ","baseline_3pct"
"HR_2023","cv2_within_nwx",2.73239914485466,0.482349364753327,1.78699438993814,3.67780389977118,"occ","baseline_3pct"
"HR_2023","cv2_between_nwx",0.0465600225902465,0.0207636949935821,0.00586318040282566,0.0872568647776673,"occ","baseline_3pct"
"HR_2023","d_cv2_within",-0.976375966987252,0.211187262783318,-1.39030300204256,-0.562448931931948,"occ","baseline_3pct"
"HR_2023","d_cv2_between",-0.00674592145886555,0.00999526620523206,-0.0263366432211204,0.0128448003033893,"occ","baseline_3pct"
"HR_2023","cv2_share_between_nw",0.0221707917369511,0.00960365368149764,0.00334763052121574,0.0409939529526865,"occ","baseline_3pct"
"HR_2023","cv2_share_between_nwx",0.0167571843406826,0.00906825861914803,-0.00101660255284757,0.0345309712342127,"occ","baseline_3pct"
"HR_2023","d_cv2_share_between",0.00541360739626854,0.00377352791314212,-0.00198250731349001,0.0128097221060271,"occ","baseline_3pct"
"HR_2023","var_total_nw",64762141859.7395,15209630289.3755,34951266492.5635,94573017226.9155,"occ","baseline_3pct"
"HR_2023","var_within_nw",63326144511.2177,15157979752.7241,33616504195.8784,93035784826.5571,"occ","baseline_3pct"
"HR_2023","var_between_nw",1435997348.52179,521479474.297591,413897578.89851,2458097118.14507,"occ","baseline_3pct"
"HR_2023","var_total_nwx",63439003754.1748,15165930915.1376,33713779160.5051,93164228347.8445,"occ","baseline_3pct"
"HR_2023","var_within_nwx",62375834373.6958,15143652153.5829,32694276152.6735,92057392594.7182,"occ","baseline_3pct"
"HR_2023","var_between_nwx",1063169380.47897,490778048.505021,101244405.409132,2025094355.54882,"occ","baseline_3pct"
"HR_2023","var_share_between_nw",0.0221707917369511,0.00960365368149764,0.00334763052121574,0.0409939529526865,"occ","baseline_3pct"
"HR_2023","var_share_between_nwx",0.0167571843406826,0.00906825861914803,-0.00101660255284757,0.0345309712342127,"occ","baseline_3pct"
"HR_2023","d_var_share_between",0.00541360739626854,0.00377352791314212,-0.00198250731349002,0.0128097221060271,"occ","baseline_3pct"
"HR_2023","gini_total_nw",0.528890845784263,0.0158123428498689,0.49789865379852,0.559883037770006,"occ","baseline_3pct"
"HR_2023","gini_within_nw",0.513573027451723,0.0157153232748684,0.48277099383298,0.544375061070465,"occ","baseline_3pct"
"HR_2023","gini_between_nw",0.0153178183325408,0.00487292202633651,0.00576689116092128,0.0248687455041604,"occ","baseline_3pct"
"HR_2023","gini_total_nwx",0.672991641483742,0.0220557024149145,0.629762464750509,0.716220818216974,"occ","baseline_3pct"
"HR_2023","gini_within_nwx",0.657745231797,0.0222775992228674,0.61408113732018,0.70140932627382,"occ","baseline_3pct"
"HR_2023","gini_between_nwx",0.0152464096867417,0.0056219684819389,0.00422735146214144,0.0262654679113419,"occ","baseline_3pct"
"HR_2023","d_gini_within",-0.144172204345278,0.0178461208406249,-0.179150601192902,-0.109193807497653,"occ","baseline_3pct"
"HR_2023","d_gini_between",7.14086457991536e-05,0.00240363067437163,-0.00463970747596924,0.00478252476756754,"occ","baseline_3pct"
"HR_2023","gini_share_between_nw",0.0289603907936992,0.0090798630707003,0.0111638591751266,0.0467569224122718,"occ","baseline_3pct"
"HR_2023","gini_share_between_nwx",0.022655842419844,0.00831196643322022,0.00636438821073236,0.0389472966289556,"occ","baseline_3pct"
"HR_2023","d_gini_share_between",0.0063045483738552,0.00380567979295151,-0.00115458402032975,0.0137636807680402,"occ","baseline_3pct"
"HR_2023","mld_within_nw",0.608330216537921,0.038869598721204,0.532145803044361,0.68451463003148,"occ","baseline_3pct"
"HR_2023","mld_between_nw",0.0191475545391128,0.00666052152847869,0.00609293234329453,0.032202176734931,"occ","baseline_3pct"
"HR_2023","mld_within_nwx",0.690018936840658,0.0459119533101324,0.600031508352798,0.780006365328517,"occ","baseline_3pct"
"HR_2023","mld_between_nwx",0.0182111382930409,0.00750833622800795,0.00349479928614529,0.0329274772999364,"occ","baseline_3pct"
"HR_2023","d_mld_within",-0.0816887203027371,0.0185872546636173,-0.118119739443427,-0.0452577011620472,"occ","baseline_3pct"
"HR_2023","d_mld_between",0.000936416246071903,0.00290114575209632,-0.00474982942803689,0.0066226619201807,"occ","baseline_3pct"
"HR_2023","mld_wtkept_nw",0.984474395640634,0.00384093575519338,0.976946161560455,0.992002629720813,"occ","baseline_3pct"
"HR_2023","mld_wtkept_nwx",0.887559655338119,0.00980571717075343,0.868340449683442,0.906778860992796,"occ","baseline_3pct"
"HR_2023","mld_ngrp_nw",3,0,3,3,"occ","baseline_3pct"
"HR_2023","mld_ngrp_nwx",3,0,3,3,"occ","baseline_3pct"
"HR_2023","I_nw",0.356350420855298,0.0559176549834024,0.24675181708783,0.465949024622767,"occ","baseline_3pct"
"HR_2023","I_nwx",0.273289219880802,0.0582306000228377,0.15915724383604,0.387421195925564,"occ","baseline_3pct"
"HR_2023","d_I",0.0830612009744966,0.0342394943379502,0.0159517920721142,0.150170609876879,"occ","baseline_3pct"
"HR_2023","ms_gap_nw",0.604327894132522,0.0964481964162814,0.415289429156611,0.793366359108434,"occ","baseline_3pct"
"HR_2023","ms_gap_nwx",0.620974864700054,0.129122306117936,0.3678951447089,0.874054584691208,"occ","baseline_3pct"
"HR_2023","d_ms_gap",-0.0166469705675316,0.054568122197476,-0.123600490074585,0.0903065489395212,"occ","baseline_3pct"
"HR_2023","ms_wt_nw",0.0414433265620661,0.00352169761668834,0.034540799233357,0.0483458538907753,"occ","baseline_3pct"
"HR_2023","I_top_rest_nw",0.254177364058566,0.0402957590239213,0.17519767637168,0.333157051745452,"occ","baseline_3pct"
"HR_2023","I_top_rest_nwx",0.214751635047026,0.043488261367106,0.129514642767498,0.299988627326554,"occ","baseline_3pct"
"HR_2023","d_I_top_rest",0.0394257290115402,0.0272714535917775,-0.0140263200283437,0.0928777780514241,"occ","baseline_3pct"
"HR_2023","I_rest_bot_nw",0.196426988872707,0.0528320781229907,0.0928761157516457,0.299977861993769,"occ","baseline_3pct"
"HR_2023","I_rest_bot_nwx",0.141319352665803,0.0530244387830388,0.0373914526510471,0.245247252680559,"occ","baseline_3pct"
"HR_2023","d_I_rest_bot",0.0551076362069043,0.031924121144146,-0.00746364123562186,0.11767891364943,"occ","baseline_3pct"
"HR_2023","d_var_within",950310137.521887,2781681953.66752,-4501786491.66646,6402406766.71023,"occ","baseline_3pct"
"HR_2023","d_var_between",372827968.042816,208531030.151273,-35892851.0536789,781548787.139311,"occ","baseline_3pct"
"HR_2023","beta_nw",-0.559925529027561,0.0367971442183599,-0.632047931695546,-0.487803126359575,"occ","baseline_3pct"
"HR_2023","beta_nwx",-0.56736778253499,0.0397488011310005,-0.645275432751751,-0.489460132318229,"occ","baseline_3pct"
"HR_2023","I_norm_nw",0.587393750246216,0.0366326831227709,0.515593691325585,0.659193809166847,"occ","baseline_3pct"
"HR_2023","I_norm_nwx",0.536360040803389,0.0377401428783556,0.462389360761812,0.610330720844966,"occ","baseline_3pct"
"HR_2023","d_I_norm",0.0510337094428275,0.0245457253479626,0.00292408776082084,0.0991433311248341,"occ","baseline_3pct"
"HR_2023","n_valid",1267.2,473.076491700866,339.970076266302,2194.4299237337,"occ","baseline_3pct"
"HR_2023","pct_valid",0.876833646809957,0.3273430748647,0.235241220075144,1.51842607354477,"occ","baseline_3pct"
"HU_2023","cv2_total_nw",2.83524108913322,0.289706210397567,2.26741691675399,3.40306526151245,"occ","baseline_3pct"
"HU_2023","cv2_within_nw",2.62012754820232,0.284694645390133,2.06212604323766,3.17812905316698,"occ","baseline_3pct"
"HU_2023","cv2_between_nw",0.215113540930898,0.0170373539626037,0.181720327164195,0.248506754697602,"occ","baseline_3pct"
"HU_2023","cv2_total_nwx",4.2688145621628,0.514960740557541,3.25949151067002,5.27813761365558,"occ","baseline_3pct"
"HU_2023","cv2_within_nwx",4.01609617842287,0.512876388743591,3.01085845648543,5.0213339003603,"occ","baseline_3pct"
"HU_2023","cv2_between_nwx",0.252718383739936,0.0242436390659339,0.205200851170706,0.300235916309167,"occ","baseline_3pct"
"HU_2023","d_cv2_within",-1.39596863022055,0.36167632640587,-2.10485422997605,-0.687083030465042,"occ","baseline_3pct"
"HU_2023","d_cv2_between",-0.0376048428090378,0.0124253174000292,-0.0619584649130951,-0.0132512207049805,"occ","baseline_3pct"
"HU_2023","cv2_share_between_nw",0.0758713421546313,0.00874838084674286,0.0587245156950153,0.0930181686142473,"occ","baseline_3pct"
"HU_2023","cv2_share_between_nwx",0.0592010722598609,0.00886324218225634,0.0418291175826385,0.0765730269370833,"occ","baseline_3pct"
"HU_2023","d_cv2_share_between",0.0166702698947704,0.00646151134277533,0.00400570766293077,0.0293348321266101,"occ","baseline_3pct"
"HU_2023","var_total_nw",47428904171.8192,5594150300.98182,36464369581.8948,58393438761.7435,"occ","baseline_3pct"
"HU_2023","var_within_nw",43830409060.8587,5428172469.90764,33191191019.8397,54469627101.8777,"occ","baseline_3pct"
"HU_2023","var_between_nw",3598495110.96049,336875618.533202,2938218898.63542,4258771323.28557,"occ","baseline_3pct"
"HU_2023","var_total_nwx",49904891410.3711,6122295078.61115,37905193056.2932,61904589764.449,"occ","baseline_3pct"
"HU_2023","var_within_nwx",46950467672.3133,6040411015.54855,35111262081.8382,58789673262.7885,"occ","baseline_3pct"
"HU_2023","var_between_nwx",2954423738.05781,337369368.690819,2293179775.4238,3615667700.69181,"occ","baseline_3pct"
"HU_2023","var_share_between_nw",0.0758713421546313,0.00874838084674286,0.0587245156950153,0.0930181686142473,"occ","baseline_3pct"
"HU_2023","var_share_between_nwx",0.0592010722598609,0.00886324218225634,0.0418291175826385,0.0765730269370833,"occ","baseline_3pct"
"HU_2023","d_var_share_between",0.0166702698947704,0.00646151134277533,0.00400570766293077,0.0293348321266101,"occ","baseline_3pct"
"HU_2023","gini_total_nw",0.587161081778954,0.0067399173257906,0.573950843820404,0.600371319737503,"occ","baseline_3pct"
"HU_2023","gini_within_nw",0.516326039566887,0.00641495558296449,0.503752726624277,0.528899352509497,"occ","baseline_3pct"
"HU_2023","gini_between_nw",0.0708350422120668,0.00529229403300827,0.0604621459073705,0.081207938516763,"occ","baseline_3pct"
"HU_2023","gini_total_nwx",0.714847574621342,0.0176705744869274,0.680213248626964,0.749481900615719,"occ","baseline_3pct"
"HU_2023","gini_within_nwx",0.644780496480362,0.0165506566134215,0.612341209518056,0.677219783442668,"occ","baseline_3pct"
"HU_2023","gini_between_nwx",0.0700670781409796,0.00598992020256527,0.0583268345439517,0.0818073217380076,"occ","baseline_3pct"
"HU_2023","d_gini_within",-0.128454456913475,0.015658732200082,-0.159145572025636,-0.0977633418013144,"occ","baseline_3pct"
"HU_2023","d_gini_between",0.000767964071087124,0.00244118419219778,-0.00401675694562052,0.00555268508779477,"occ","baseline_3pct"
"HU_2023","gini_share_between_nw",0.120639867492974,0.0084517813509755,0.104074376045062,0.137205358940886,"occ","baseline_3pct"
"HU_2023","gini_share_between_nwx",0.0980167994307488,0.00784540130448484,0.0826398128739585,0.113393785987539,"occ","baseline_3pct"
"HU_2023","d_gini_share_between",0.0226230680622251,0.00288946605043559,0.0169597146033713,0.0282864215210789,"occ","baseline_3pct"
"HU_2023","mld_within_nw",0.651247524263969,0.0184600636655234,0.615065799479543,0.687429249048395,"occ","baseline_3pct"
"HU_2023","mld_between_nw",0.104172665785896,0.00861045577325787,0.0872961724703103,0.121049159101481,"occ","baseline_3pct"
"HU_2023","mld_within_nwx",0.687478194477123,0.0200418643732319,0.648196140305588,0.726760248648657,"occ","baseline_3pct"
"HU_2023","mld_between_nwx",0.0966983377366386,0.00882915746639704,0.0793931891025005,0.114003486370777,"occ","baseline_3pct"
"HU_2023","d_mld_within",-0.0362306702131536,0.00835866213828338,-0.052613648004189,-0.0198476924221182,"occ","baseline_3pct"
"HU_2023","d_mld_between",0.00747432804925703,0.0023074133700706,0.00295179784391866,0.0119968582545954,"occ","baseline_3pct"
"HU_2023","mld_wtkept_nw",0.955427010984202,0.00338466921594294,0.948793059320954,0.96206096264745,"occ","baseline_3pct"
"HU_2023","mld_wtkept_nwx",0.884668269107946,0.00522805435667136,0.87442128256887,0.894915255647022,"occ","baseline_3pct"
"HU_2023","mld_ngrp_nw",3,0,3,3,"occ","baseline_3pct"
"HU_2023","mld_ngrp_nwx",3,0,3,3,"occ","baseline_3pct"
"HU_2023","I_nw",0.612029033939134,0.0219272105054291,0.569051701348493,0.655006366529775,"occ","baseline_3pct"
"HU_2023","I_nwx",0.548307691519645,0.0225825994353271,0.504045796626404,0.592569586412887,"occ","baseline_3pct"
"HU_2023","d_I",0.0637213424194887,0.0100954892707748,0.0439341834487701,0.0835085013902074,"occ","baseline_3pct"
"HU_2023","ms_gap_nw",1.20107515343281,0.0385100957847479,1.12559536569471,1.27655494117092,"occ","baseline_3pct"
"HU_2023","ms_gap_nwx",1.27153536139526,0.0482768627971893,1.17691271031277,1.36615801247775,"occ","baseline_3pct"
"HU_2023","d_ms_gap",-0.0704602079624481,0.0258259102036213,-0.121078991961546,-0.0198414239633503,"occ","baseline_3pct"
"HU_2023","ms_wt_nw",0.0378981842718751,0.00188023968176228,0.034212914495621,0.0415834540481291,"occ","baseline_3pct"
"HU_2023","I_top_rest_nw",0.415626058344713,0.0161809898090993,0.383911318318878,0.447340798370548,"occ","baseline_3pct"
"HU_2023","I_top_rest_nwx",0.378616447056827,0.0168628408988359,0.345565278895109,0.411667615218545,"occ","baseline_3pct"
"HU_2023","d_I_top_rest",0.0370096112878861,0.00779922488432928,0.0217231305146007,0.0522960920611715,"occ","baseline_3pct"
"HU_2023","I_rest_bot_nw",0.445785102051893,0.0247619820710859,0.397251617192565,0.494318586911221,"occ","baseline_3pct"
"HU_2023","I_rest_bot_nwx",0.379625583913357,0.0245090927269367,0.331587762168561,0.427663405658153,"occ","baseline_3pct"
"HU_2023","d_I_rest_bot",0.0661595181385355,0.0108128952776206,0.0449662433943992,0.0873527928826718,"occ","baseline_3pct"
"HU_2023","d_var_within",-3120058611.45461,3073012399.43543,-9143162914.34805,2903045691.43883,"occ","baseline_3pct"
"HU_2023","d_var_between",644071372.902688,153730253.855139,342760075.346615,945382670.458761,"occ","baseline_3pct"
"HU_2023","beta_nw",-0.608026045612425,0.0168016828896783,-0.640957344076195,-0.575094747148656,"occ","baseline_3pct"
"HU_2023","beta_nwx",-0.624346839157504,0.0195928346567631,-0.662748795084759,-0.585944883230248,"occ","baseline_3pct"
"HU_2023","I_norm_nw",0.758728253182239,0.0133339048601847,0.732593799656277,0.784862706708201,"occ","baseline_3pct"
"HU_2023","I_norm_nwx",0.721923495255684,0.0144733261610727,0.693555775979982,0.750291214531387,"occ","baseline_3pct"
"HU_2023","d_I_norm",0.0368047579265548,0.00721679353512817,0.0226598425977036,0.050949673255406,"occ","baseline_3pct"
"HU_2023","n_valid",6190,2567.65064192931,1157.40474181855,11222.5952581814,"occ","baseline_3pct"
"HU_2023","pct_valid",0.887455197132616,0.368121955832159,0.165936163701584,1.60897423056365,"occ","baseline_3pct"
"LT_2023","cv2_total_nw",12.978261197538,5.39973937968348,2.39477201335841,23.5617503817177,"occ","baseline_3pct"
"LT_2023","cv2_within_nw",12.8599514785782,5.3458948764468,2.38199752074244,23.3379054364139,"occ","baseline_3pct"
"LT_2023","cv2_between_nw",0.118309718959871,0.0728512959319614,-0.0244788210667739,0.261098258986515,"occ","baseline_3pct"
"LT_2023","cv2_total_nwx",20.7145736640283,8.11852474764133,4.80226515865126,36.6268821694053,"occ","baseline_3pct"
"LT_2023","cv2_within_nwx",20.5592456118033,8.05851338605323,4.76455937513899,36.3539318484677,"occ","baseline_3pct"
"LT_2023","cv2_between_nwx",0.155328052224949,0.0964733699722914,-0.0337597529207421,0.34441585737064,"occ","baseline_3pct"
"LT_2023","d_cv2_within",-7.69929413322515,2.91804143876019,-13.4186553531951,-1.97993291325519,"occ","baseline_3pct"
