"country","regime","allocation","measure","value_nw","value_nwx","ratio","p1","kept_nw","kept_nwx"
"AT_2023","baseline_3pct","actual","atkinson05",0.423186049278165,0.425872796060527,0.994207930524653,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","atkinson1",0.747471688509954,0.74277115681332,1.00638130051084,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","atkinson2",0.990627978916075,0.984398817473478,1.00632836703399,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","cv",2.37374299017505,-150.528499596731,-0.0384435083161929,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","ge2",2.73822366556424,3.25698155067791,0.950202980248027,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","ge_mld",1.37638701019973,1.35828568915189,1.01357271258934,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","ge_theil",0.966720525401035,0.986431707958184,0.983936373587696,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","gini",0.699731497952375,-21.7487473639472,-0.0904260671217235,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","top1",0.169728318286225,NA,NA,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","actual","top10",0.514033503837544,NA,NA,-0.171134243717017,0.95517497834344,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","atkinson05",0.0880364201189487,0.425872796060527,0.205863048991422,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","atkinson1",0.155123949372099,0.74277115681332,0.20863954184278,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","atkinson2",0.423409723027997,0.984398817473478,0.43005177117565,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","cv",8.76671270900373,-150.528499596731,-0.171134243717017,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","ge2",0.618305393350865,3.25698155067791,0.179556621306736,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","ge_mld",0.168812101334311,1.35828568915189,0.124029910680506,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","ge_theil",0.218797679605047,0.986431707958184,0.218920613335611,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","gini",1.24028688436221,-21.7487473639472,-0.171134243717017,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","top1",0.128614634149329,NA,NA,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_hh","top10",0.473785007274225,NA,NA,-0.171134243717017,0.915451887816335,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","atkinson05",0.142081106443325,0.425872796060527,0.333018199736065,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","atkinson1",0.259664590157349,0.74277115681332,0.349413876629164,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","atkinson2",0.482071278483641,0.984398817473478,0.489720031280583,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","cv",8.78895703257584,-150.528499596731,-0.171381948673224,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","ge2",0.731590753505971,3.25698155067791,0.226377746354044,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","ge_mld",0.300938108649586,1.35828568915189,0.221333383380875,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","ge_theil",0.324859437912145,0.986431707958184,0.327773634885386,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","gini",1.42203011421425,-21.7487473639472,-0.196900863488151,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","top1",0.135428874886232,NA,NA,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","equal_pc","top10",0.525770396721146,NA,NA,-0.171134243717017,0.912838913413623,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","atkinson05",0.523910394938992,0.425872796060527,1.23118529845155,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","atkinson1",0.780994382307808,0.74277115681332,1.05131456429432,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","atkinson2",0.970310323385251,0.984398817473478,0.985688370793037,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","cv",8.92262231768883,-150.528499596731,-0.174958750450567,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","ge2",8.79058294044029,3.25698155067791,3.38185249937427,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","ge_mld",1.52305301510169,1.35828568915189,1.12038440231766,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","ge_theil",1.5147695225297,0.986431707958184,1.55020648919289,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","gini",1.07913929540586,-21.7487473639472,-0.151865028806892,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","top1",0.525462406428404,NA,NA,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","baseline_3pct","mean_nwx","top10",1.0037114841009,NA,NA,-0.171134243717017,0.298810158087496,0.773408570733856
"AT_2023","capped_3pct","actual","atkinson05",0.423186049278165,0.425872796060527,0.994207930524653,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","atkinson1",0.747471688509954,0.74277115681332,1.00638130051084,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","atkinson2",0.990627978916075,0.984398817473478,1.00632836703399,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","cv",2.37374299017505,2.8460165569794,0.856150903417699,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","ge2",2.73822366556424,3.25698155067791,0.950202980248027,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","ge_mld",1.37638701019973,1.35828568915189,1.01357271258934,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","ge_theil",0.966720525401035,0.986431707958184,0.983936373587696,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","gini",0.699731497952375,0.762817145798538,0.917318938980472,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","top1",0.169728318286225,0.187370441417522,0.909873027759976,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","actual","top10",0.514033503837544,0.57249454405654,0.898004273387758,0.622822269133604,0.95517497834344,0.773408570733856
"AT_2023","capped_3pct","equal_hh","atkinson05",0.194851599457399,0.425872796060527,0.456976955128654,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","atkinson1",0.312898776625751,0.74277115681332,0.421112888746902,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","atkinson2",0.44377460090135,0.984398817473478,0.450812272817143,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","cv",1.77876677163111,2.8460165569794,0.622822269133604,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","ge2",1.72750088225527,3.25698155067791,0.527180761514076,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","ge_mld",0.375496803599252,1.35828568915189,0.276262072897785,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","ge_theil",0.509735808061271,0.986431707958184,0.515049282402628,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","gini",0.475158009292289,0.762817145798538,0.622822269133604,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","top1",0.120675069020822,0.187370441417522,0.643334271702554,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_hh","top10",0.394389355989163,0.57249454405654,0.688775638338391,0.622822269133604,0.999405566818083,0.773408570733856
"AT_2023","capped_3pct","equal_pc","atkinson05",0.237193087715544,0.425872796060527,0.556583891115994,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","atkinson1",0.399294060968386,0.74277115681332,0.537464179811027,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","atkinson2",0.671555249889348,0.984398817473478,0.682267860156511,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","cv",1.82543225292395,2.8460165569794,0.641198435240398,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","ge2",1.80597479074553,3.25698155067791,0.559069393904741,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","ge_mld",0.509889120420988,1.35828568915189,0.375255093416507,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","ge_theil",0.585498759585218,0.986431707958184,0.592727928965524,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","gini",0.536066701597193,0.762817145798538,0.702692005500296,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","top1",0.122684035444531,0.187370441417522,0.654207006761962,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","equal_pc","top10",0.405186420855755,0.57249454405654,0.707653115642318,0.622822269133604,0.999543537180912,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","atkinson05",0.125363458489974,0.425872796060527,0.295130361060637,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","atkinson1",0.194676078718708,0.74277115681332,0.262219670979908,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","atkinson2",0.263668834720574,0.984398817473478,0.267843511313682,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","cv",1.36525953550866,2.8460165569794,0.514328496852454,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","ge2",0.933433565635411,3.25698155067791,0.382255714802338,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","ge_mld",0.216565786171746,1.35828568915189,0.159663046477787,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","ge_theil",0.340068705781664,0.986431707958184,0.349428850728849,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","gini",0.330030896865703,0.762817145798538,0.432780840557741,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","top1",0.105449248298373,0.187370441417522,0.574352003291974,0.622822269133604,1,0.773408570733856
"AT_2023","capped_3pct","mean_nwx","top10",0.351319078301807,0.57249454405654,0.614281583687733,0.622822269133604,1,0.773408570733856
"AT_2023","gradient","actual","atkinson05",0.423186049278165,0.404684771248197,1.04621662634619,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","atkinson1",0.747471688509954,0.720244655798559,1.03785420239466,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","atkinson2",0.990627978916075,0.981732686943196,1.00906100108491,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","cv",2.37374299017505,3.34572652526368,0.732703583901368,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","ge2",2.73822366556424,3.04931522035793,1.00006324303962,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","ge_mld",1.37638701019973,1.27419988903191,1.08040172668843,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","ge_theil",0.966720525401035,0.931148500872538,1.04196776756947,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","gini",0.699731497952375,0.883030794658295,0.795372279814842,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","top1",0.169728318286225,0.190248579162031,0.896733979329285,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","actual","top10",0.514033503837544,0.567202429993958,0.907054537811906,0.652134348496675,0.95517497834344,0.895719874269116
"AT_2023","gradient","equal_hh","atkinson05",0.194476061860262,0.404684771248197,0.479846782372776,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","atkinson1",0.32268427152534,0.720244655798559,0.447842113297344,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","atkinson2",0.536160208021025,0.981732686943196,0.546136022355896,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","cv",2.17893498602594,3.34572652526368,0.652134348496675,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","ge2",1.60422520904462,3.04931522035793,0.518960036088322,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","ge_mld",0.390119529437751,1.27419988903191,0.305917533535696,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","ge_theil",0.495873011872338,0.931148500872538,0.530272794014534,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","gini",0.574638515453681,0.883030794658295,0.652134348496675,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","top1",0.127804310149674,0.190248579162031,0.670781476397706,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_hh","top10",0.404467153019321,0.567202429993958,0.713477711859739,0.652134348496675,0.973724004257506,0.895719874269116
"AT_2023","gradient","equal_pc","atkinson05",0.231670526436271,0.404684771248197,0.571964212859851,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","atkinson1",0.400748069834834,0.720244655798559,0.556272354633747,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","atkinson2",0.67922001412373,0.981732686943196,0.691846414071174,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","cv",2.21616835328875,3.34572652526368,0.664576311029692,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","ge2",1.66899456781408,3.04931522035793,0.547509685146093,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","ge_mld",0.512500159898276,1.27419988903191,0.402018530806056,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","ge_theil",0.560963315229169,0.931148500872538,0.601055307564057,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","gini",0.623628467074838,0.883030794658295,0.707510009254419,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","top1",0.129830109938607,0.190248579162031,0.681546699703707,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","equal_pc","top10",0.416460502946131,0.567202429993958,0.734617203158107,0.652134348496675,0.971758940022012,0.895719874269116
"AT_2023","gradient","mean_nwx","atkinson05",0.132614170658952,0.404684771248197,0.328711208320317,0.652134348496675,1,0.895719874269116
"AT_2023","gradient","mean_nwx","atkinson1",0.194706972453847,0.720244655798559,0.270494865294296,0.652134348496675,1,0.895719874269116
"AT_2023","gradient","mean_nwx","atkinson2",0.251035709109945,0.981732686943196,0.255710965439502,0.652134348496675,1,0.895719874269116
"AT_2023","gradient","mean_nwx","cv",1.8282797998904,3.34572652526368,0.561780284301425,0.652134348496675,1,0.895719874269116
