"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"AT_2011","g_bottom_wshare",0.332770128740469,0.000700905276051886,0.331396354399407,0.334143903081531,"inc_noncap"
"AT_2011","g_bottom_mean_nwx",9595.07866166503,18925.9435175007,-27499.7706326363,46689.9279559664,"inc_noncap"
"AT_2011","g_bottom_mean_nw",132419.168930413,16341.2333988901,100390.351468588,164447.986392237,"inc_noncap"
"AT_2011","g_bottom_mean_wt",122824.090268748,15622.061187012,92204.8503422041,153443.330195291,"inc_noncap"
"AT_2011","g_bottom_wt_over_nwx",22.5589179623064,36.3642861265874,-48.7150828458049,93.8329187704177,"inc_noncap"
"AT_2011","g_bottom_wt_volshare",0.251514545392606,0.0456974035904225,0.161947634355378,0.341081456429834,"inc_noncap"
"AT_2011","g_bottom_gini_nwx",28.1242227858855,43.8508998290568,-57.8235408790658,114.071986450837,"inc_noncap"
"AT_2011","g_bottom_gini_nw",0.851481671131217,0.0347392512541196,0.783392738673142,0.919570603589291,"inc_noncap"
"AT_2011","g_bottom_cv2_nwx",38495.4872696802,88915.5294852721,-135778.950521453,212769.925060814,"inc_noncap"
"AT_2011","g_bottom_cv2_nw",23.4571757211922,8.78545241669806,6.23768898446402,40.6766624579204,"inc_noncap"
"AT_2011","g_bottom_var_nwx",731387619901.069,266499375540.475,209048843841.737,1253726395960.4,"inc_noncap"
"AT_2011","g_bottom_var_nw",438233570181.015,267593574892.27,-86249836607.8353,962716976969.865,"inc_noncap"
"AT_2011","g_bottom_d_gini",-27.2792107838063,43.8689110190713,-113.262276381186,58.7038548135736,"inc_noncap"
"AT_2011","g_bottom_r_gini",0.0855371402377745,0.0644294971199082,-0.0407446741172456,0.211818954592794,"inc_noncap"
"AT_2011","g_bottom_d_cv2",-38472.030093959,88919.3676460692,-212753.990680255,135809.930492337,"inc_noncap"
"AT_2011","g_bottom_d_var",-293154049720.054,163166181187.696,-612959764847.938,26651665407.8302,"inc_noncap"
"AT_2011","g_middle_wshare",0.332767407087431,0.00140201951832521,0.330019448831514,0.335515365343349,"inc_noncap"
"AT_2011","g_middle_mean_nwx",63574.7413695677,26087.0249375327,12444.1724920037,114705.310247132,"inc_noncap"
"AT_2011","g_middle_mean_nw",208871.335072872,40104.4794184934,130266.555412625,287476.114733119,"inc_noncap"
"AT_2011","g_middle_mean_wt",145296.593703304,16602.1140200191,112756.450224067,177836.737182542,"inc_noncap"
"AT_2011","g_middle_wt_over_nwx",2.48389921776752,0.789504958228206,0.936469499640234,4.0313289358948,"inc_noncap"
"AT_2011","g_middle_wt_volshare",0.29500437689775,0.0265163604699346,0.243032310376678,0.346976443418822,"inc_noncap"
"AT_2011","g_middle_gini_nwx",2.93021860563334,0.620703378636226,1.71363998350634,4.14679722776035,"inc_noncap"
"AT_2011","g_middle_gini_nw",0.724690391890271,0.0482784313217166,0.630064666499706,0.819316117280835,"inc_noncap"
"AT_2011","g_middle_cv2_nwx",135.871764013469,64.4737557891762,9.50320266668349,262.240325360254,"inc_noncap"
"AT_2011","g_middle_cv2_nw",8.08799710058715,5.34626443354444,-2.39068118915996,18.5666753903343,"inc_noncap"
"AT_2011","g_middle_var_nwx",552424760700.65,421161362391.468,-273051509586.628,1377901030987.93,"inc_noncap"
"AT_2011","g_middle_var_nw",422810723826.145,438166844182.859,-435996290772.26,1281617738424.55,"inc_noncap"
"AT_2011","g_middle_d_gini",-2.20552821374307,0.639070785689496,-3.45810695369449,-0.952949473791661,"inc_noncap"
"AT_2011","g_middle_r_gini",0.255785274828538,0.0625962653487284,0.133096594745031,0.378473954912046,"inc_noncap"
"AT_2011","g_middle_d_cv2",-127.783766912882,64.4715457022263,-254.147996489245,-1.41953733651823,"inc_noncap"
"AT_2011","g_middle_d_var",-129614036874.505,68749241254.3391,-264362549733.01,5134475983.99919,"inc_noncap"
"AT_2011","g_top_wshare",0.3344624641721,0.000985201053720483,0.332531470106808,0.336393458237392,"inc_noncap"
"AT_2011","g_top_mean_nwx",226853.898274177,50030.6092250207,128793.904193137,324913.892355218,"inc_noncap"
"AT_2011","g_top_mean_nw",451595.3689618,90685.8266567564,273851.148714557,629339.589209042,"inc_noncap"
"AT_2011","g_top_mean_wt",224741.470687622,54598.5849350177,117728.244214988,331754.697160257,"inc_noncap"
"AT_2011","g_top_wt_over_nwx",1.00512490573878,0.198788174040735,0.615500084618939,1.39474972685862,"inc_noncap"
"AT_2011","g_top_wt_volshare",0.453481077709644,0.050369605566274,0.354756650799747,0.552205504619541,"inc_noncap"
"AT_2011","g_top_gini_nwx",1.50904264508119,0.319167340463449,0.883474657772831,2.13461063238955,"inc_noncap"
"AT_2011","g_top_gini_nw",0.679493671327216,0.0543114199525215,0.573043288220274,0.785944054434158,"inc_noncap"
"AT_2011","g_top_cv2_nwx",24.0764036460518,20.3174469222925,-15.7457923216414,63.898599613745,"inc_noncap"
"AT_2011","g_top_cv2_nw",4.96252013019611,2.9920059241039,-0.901811481047522,10.8268517414397,"inc_noncap"
"AT_2011","g_top_var_nwx",1475649694503.9,1790931811693.19,-2034576656414.75,4985876045422.54,"inc_noncap"
"AT_2011","g_top_var_nw",1216167513093.02,1305874150151.5,-1343345821203.91,3775680847389.96,"inc_noncap"
"AT_2011","g_top_d_gini",-0.829548973753975,0.284176454644872,-1.38653482485792,-0.272563122650027,"inc_noncap"
"AT_2011","g_top_r_gini",0.460026130051167,0.0799337910291562,0.303355899634021,0.616696360468313,"inc_noncap"
"AT_2011","g_top_d_cv2",-19.1138835158557,17.5825161451956,-53.5756151604391,15.3478481287277,"inc_noncap"
"AT_2011","g_top_d_var",-259482181410.874,504172625242.516,-1247660526886.21,728696164064.457,"inc_noncap"
"AT_2011","did_gini",-26.4566102487886,43.9396277734481,-112.578280684747,59.6650601871696,"inc_noncap"
"AT_2011","did_cv2",-38452.9162104431,88923.2405692168,-212742.467726108,135836.635305222,"inc_noncap"
"AT_2011","did_var",-33671868309.1799,574386132120.732,-1159468687265.81,1092124950647.45,"inc_noncap"
"AT_2011","rratio_gini",0.19441443161715,0.17075206995745,-0.140259625499452,0.529088488733753,"inc_noncap"
"EE_2013","g_bottom_wshare",0.332963511261878,0.000196080738561612,0.332579193014297,0.333347829509459,"inc_noncap"
"EE_2013","g_bottom_mean_nwx",32899.8007198118,1613.20328537092,29737.9222804848,36061.6791591388,"inc_noncap"
"EE_2013","g_bottom_mean_nw",42639.6277309811,1757.32651119618,39195.2677690366,46083.9876929256,"inc_noncap"
"EE_2013","g_bottom_mean_wt",9739.82701116931,292.381943308221,9166.75840228519,10312.8956200534,"inc_noncap"
"EE_2013","g_bottom_wt_over_nwx",0.296386891154759,0.012911778080824,0.271079806116344,0.321693976193174,"inc_noncap"
"EE_2013","g_bottom_wt_volshare",0.171631347347572,0.00521416193365462,0.161411589957609,0.181851104737535,"inc_noncap"
"EE_2013","g_bottom_gini_nwx",0.972343635440932,0.0105593821156433,0.951647246494271,0.993040024387593,"inc_noncap"
"EE_2013","g_bottom_gini_nw",0.690949792227681,0.00616560867036467,0.678865199233767,0.703034385221596,"inc_noncap"
"EE_2013","g_bottom_cv2_nwx",10.2761701402663,0.266485297510145,9.75385895714646,10.7984813233862,"inc_noncap"
"EE_2013","g_bottom_cv2_nw",5.67279098252911,0.157188328746995,5.364701858185,5.98088010687322,"inc_noncap"
"EE_2013","g_bottom_var_nwx",11125003619.428,869560021.2837,9420665977.71193,12829341261.144,"inc_noncap"
"EE_2013","g_bottom_var_nw",10325356957.2697,899720991.68166,8561903813.57369,12088810100.9658,"inc_noncap"
"EE_2013","g_bottom_d_gini",-0.281393843213251,0.0148714322629486,-0.31054185044863,-0.252245835977872,"inc_noncap"
"EE_2013","g_bottom_r_gini",0.710684178753207,0.0124902857926539,0.686203218599606,0.735165138906809,"inc_noncap"
"EE_2013","g_bottom_d_cv2",-4.60337915773723,0.23648935758462,-5.06689829860309,-4.13986001687138,"inc_noncap"
"EE_2013","g_bottom_d_var",-799646662.158235,80040239.898453,-956525532.359203,-642767791.957267,"inc_noncap"
"EE_2013","g_middle_wshare",0.333594321709124,0.000181896246527102,0.333237805065931,0.333950838352317,"inc_noncap"
"EE_2013","g_middle_mean_nwx",66757.1331071199,2908.37447674088,61056.7191327078,72457.547081532,"inc_noncap"
"EE_2013","g_middle_mean_nw",78258.8860174102,2777.60395100842,72814.7822734337,83702.9897613867,"inc_noncap"
"EE_2013","g_middle_mean_wt",11501.7529102902,443.260845068017,10632.9616539569,12370.5441666236,"inc_noncap"
"EE_2013","g_middle_wt_over_nwx",0.172584668742669,0.0118693142884932,0.149320812737222,0.195848524748116,"inc_noncap"
"EE_2013","g_middle_wt_volshare",0.203060932528353,0.00779052769073487,0.187791498254513,0.218330366802194,"inc_noncap"
"EE_2013","g_middle_gini_nwx",0.768369937038295,0.00329343213308888,0.761914810057441,0.774825064019149,"inc_noncap"
"EE_2013","g_middle_gini_nw",0.633208299027608,0.00729831432192225,0.61890360295664,0.647512995098576,"inc_noncap"
"EE_2013","g_middle_cv2_nwx",5.0605910066321,0.155321743783824,4.75616038881581,5.3650216244484,"inc_noncap"
"EE_2013","g_middle_cv2_nw",3.59025732185795,0.139398822033878,3.31703563067155,3.86347901304435,"inc_noncap"
"EE_2013","g_middle_var_nwx",22594084497.2753,2267103331.25049,18150561968.0243,27037607026.5262,"inc_noncap"
"EE_2013","g_middle_var_nw",22035443169.43,2229482462.32197,17665657543.279,26405228795.5811,"inc_noncap"
"EE_2013","g_middle_d_gini",-0.135161638010687,0.00527761974768231,-0.145505772716144,-0.12481750330523,"inc_noncap"
