"country","stat_name","estimate","se","ci_lo","ci_hi"
"AT_2011","gradient_ge_theil_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_ge_mld_nw",1.58252469748735,0.149269659061247,1.28995616572731,1.87509322924739
"AT_2011","gradient_ge_mld_nwx",1.53747375838016,0.176380553820112,1.19176787289274,1.88317964386758
"AT_2011","gradient_ge_mld_ratio",1.03080821671289,0.0208045185599601,0.990031360335369,1.07158507309041
"AT_2011","gradient_ge_mld_ok",1,0,1,1
"AT_2011","gradient_ge_mld_keptmin",0.90486331397018,0.00901761531337356,0.887188787955968,0.922537839984392
"AT_2011","gradient_ge_mld_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson05_nw",0.483943131012402,0.0496852542096353,0.386560032761517,0.581326229263287
"AT_2011","gradient_atkinson05_nwx",0.488205754160145,0.0566721772717779,0.37712828670746,0.59928322161283
"AT_2011","gradient_atkinson05_ratio",0.9922556200714,0.0149775961639548,0.962899531590049,1.02161170855275
"AT_2011","gradient_atkinson05_ok",1,0,1,1
"AT_2011","gradient_atkinson05_keptmin",0.90486331397018,0.00901761531337356,0.887188787955968,0.922537839984392
"AT_2011","gradient_atkinson05_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson1_nw",0.793085134386691,0.0287215382633643,0.736790919390497,0.849379349382885
"AT_2011","gradient_atkinson1_nwx",0.782953313972648,0.0353378967340378,0.713691036373934,0.852215591571362
"AT_2011","gradient_atkinson1_ratio",1.01320768005175,0.00930315660753475,0.994973493100987,1.03144186700252
"AT_2011","gradient_atkinson1_ok",1,0,1,1
"AT_2011","gradient_atkinson1_keptmin",0.90486331397018,0.00901761531337356,0.887188787955968,0.922537839984392
"AT_2011","gradient_atkinson1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_atkinson2_nw",0.994362301350404,0.00171735724243422,0.990996281155233,0.997728321545576
"AT_2011","gradient_atkinson2_nwx",0.993140542461587,0.00215131951955116,0.988923956203267,0.997357128719907
"AT_2011","gradient_atkinson2_ratio",1.00123084263345,0.000472845217939477,1.00030406600629,1.00215761926061
"AT_2011","gradient_atkinson2_ok",1,0,1,1
"AT_2011","gradient_atkinson2_keptmin",0.90486331397018,0.00901761531337356,0.887188787955968,0.922537839984392
"AT_2011","gradient_atkinson2_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_ge2_bach1_nw",4.449115813732,2.02345652849359,0.483141017884555,8.41509060957944
"AT_2011","gradient_ge2_bach1_nwx",5.86580123043443,2.26525184993929,1.42590760455342,10.3056948563154
"AT_2011","gradient_ge2_bach1_ratio",0.748144025530818,0.0449745117278908,0.659993982544152,0.836294068517484
"AT_2011","gradient_ge2_bach1_ok",1,0,1,1
"AT_2011","gradient_ge2_bach1_keptmin",1,0,1,1
"AT_2011","gradient_ge2_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_ge_theil_bach1_nw",1.28799186396504,0.244651487324314,0.808474948809384,1.7675087791207
"AT_2011","gradient_ge_theil_bach1_nwx",1.4004286557448,0.273780797940824,0.863818291780784,1.93703901970881
"AT_2011","gradient_ge_theil_bach1_ratio",0.920350532800811,0.009419984155024,0.901887363856964,0.938813701744658
"AT_2011","gradient_ge_theil_bach1_ok",1,0,1,1
"AT_2011","gradient_ge_theil_bach1_keptmin",1,0,1,1
"AT_2011","gradient_ge_theil_bach1_naltmax",0.0951366860298203,0.00901761531337358,0.0774621600156081,0.112811212044033
"AT_2011","gradient_ge_mld_bach1_nw",2.16624988986682,0.198238707662232,1.77770202284885,2.5547977568848
"AT_2011","gradient_ge_mld_bach1_nwx",2.46329979900447,0.251731024468435,1.96990699104634,2.9566926069626
"AT_2011","gradient_ge_mld_bach1_ratio",0.879999202900714,0.0122256968359818,0.856036837102189,0.903961568699238
