"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"LU_2010","cv2_between_nw",0.0770865059628901,0.00456719292999508,0.0681348078200997,0.0860382041056804,"educ"
"LU_2010","cv2_total_nwx",11.0378443047153,0.134899982217618,10.7734403395688,11.3022482698619,"educ"
"LU_2010","cv2_within_nwx",10.966084390284,0.13977793755404,10.6921196326781,11.2400491478899,"educ"
"LU_2010","cv2_between_nwx",0.071759914431301,0.0052809742827788,0.0614092048370546,0.0821106240255475,"educ"
"LU_2010","d_cv2_within",-4.15189285991034,0.0429383779057432,-4.23605208060559,-4.06773363921508,"educ"
"LU_2010","d_cv2_between",0.00532659153158906,0.00244793568617506,0.000528637586685948,0.0101245454764922,"educ"
"LU_2010","cv2_share_between_nw",0.0111940353911971,0.000810087190916569,0.00960626449700065,0.0127818062853936,"educ"
"LU_2010","cv2_share_between_nwx",0.00650551824698443,0.000555098694831116,0.00541752480511545,0.00759351168885342,"educ"
"LU_2010","d_cv2_share_between",0.00468851714421269,0.000320666765378783,0.00406001028407028,0.00531702400435511,"educ"
"LU_2010","var_total_nw",3332962367367.08,75800584635.2146,3184393221482.06,3481531513252.1,"educ"
"LU_2010","var_within_nw",3295684071027.28,77021690785.9284,3144721557086.86,3446646584967.7,"educ"
"LU_2010","var_between_nw",37278296339.8005,2130914446.76982,33101704024.1317,41454888655.4694,"educ"
"LU_2010","var_total_nwx",3539562580084.65,72011328982.2871,3398420375279.36,3680704784889.93,"educ"
"LU_2010","var_within_nwx",3516557712987.07,73164043586.1769,3373156187558.16,3659959238415.98,"educ"
"LU_2010","var_between_nwx",23004867097.5754,1599817883.4756,19869224045.9632,26140510149.1875,"educ"
"LU_2010","var_share_between_nw",0.0111940353911971,0.000810087190916569,0.00960626449700065,0.0127818062853936,"educ"
"LU_2010","var_share_between_nwx",0.00650551824698443,0.000555098694831116,0.00541752480511545,0.00759351168885342,"educ"
"LU_2010","d_var_share_between",0.00468851714421269,0.000320666765378783,0.00406001028407028,0.00531702400435511,"educ"
"LU_2010","gini_total_nw",0.668194648936377,0.00198886440559648,0.664296474701408,0.672092823171346,"educ"
"LU_2010","gini_within_nw",0.647194949865001,0.00287938525053641,0.64155135477395,0.652838544956053,"educ"
"LU_2010","gini_between_nw",0.0209996990713758,0.00108092640866734,0.0188810833103878,0.0231183148323638,"educ"
"LU_2010","gini_total_nwx",0.815334229455593,0.0030926346337611,0.809272665573421,0.821395793337764,"educ"
"LU_2010","gini_within_nwx",0.790479762780727,0.0023282626028432,0.785916368079154,0.795043157482299,"educ"
"LU_2010","gini_between_nwx",0.0248544666748659,0.000991454944300028,0.0229112149840379,0.026797718365694,"educ"
"LU_2010","d_gini_within",-0.143284812915726,0.00447566393448137,-0.152057114227309,-0.134512511604142,"educ"
"LU_2010","d_gini_between",-0.00385476760349015,0.000527067249066108,-0.00488781941165972,-0.00282171579532058,"educ"
"LU_2010","gini_share_between_nw",0.0314300629337863,0.00168701082056234,0.0281235217254841,0.0347366041420884,"educ"
"LU_2010","gini_share_between_nwx",0.0304815016409997,0.00111994134898542,0.0282864165969883,0.0326765866850111,"educ"
"LU_2010","d_gini_share_between",0.000948561292786541,0.000817974291748413,-0.00065466831904035,0.00255179090461343,"educ"
"LU_2010","mld_within_nw",1.23183263187148,0.0137353387928315,1.20491136783753,1.25875389590543,"educ"
"LU_2010","mld_between_nw",0.0299290664416876,0.0018358289329621,0.0263308417330819,0.0335272911502933,"educ"
"LU_2010","mld_within_nwx",1.24598743937243,0.00924638804349375,1.22786451880719,1.26411035993768,"educ"
"LU_2010","mld_between_nwx",0.0288993864142193,0.00193634827523383,0.025104143794761,0.0326946290336776,"educ"
"LU_2010","d_mld_within",-0.0141548075009553,0.0108396446072152,-0.035400510931097,0.00709089592918636,"educ"
"LU_2010","d_mld_between",0.00102968002746824,0.000964107614417244,-0.000859970896789559,0.00291933095172604,"educ"
"LU_2010","mld_wtkept_nw",0.954039651727306,0.00349953112101145,0.947180570730124,0.960898732724489,"educ"
"LU_2010","mld_wtkept_nwx",0.904559034833127,0.0040493015373719,0.896622403819878,0.912495665846376,"educ"
